9.99998,2.30607e-05,-9.10591e-05
10.0614,0.0119801,0.370019
10.1267,0.0402338,0.704234
10.1577,0.0717713,1.02323
10.1575,0.0680059,1.37361
10.1563,0.0646234,1.79896
10.1573,0.0723166,2.11973
10.1592,0.0699793,2.42731
10.1603,0.0579013,2.75062
10.0757,0.0742638,-3.06334
10.0072,0.0553125,-2.65512
9.94146,-0.00608355,-2.29454
9.87983,-0.107181,-1.98417
9.80746,-0.438838,-1.68847
9.77078,-0.766786,-1.69632
9.71605,-1.08245,-1.8134
9.61179,-1.39171,-1.95673
9.47524,-1.70532,-1.98748
9.34783,-1.9932,-1.98746
9.21638,-2.29022,-1.9874
9.07829,-2.60229,-1.98736
8.9507,-2.88068,-1.98733
8.8194,-3.18747,-1.98729
8.69496,-3.46876,-1.98725
8.56726,-3.75748,-1.98722
8.44281,-4.03885,-1.98718
8.31089,-4.33662,-1.99404
8.18261,-4.60007,-2.01349
8.04016,-4.91057,-2.01345
7.89332,-5.22036,-2.0134
7.74724,-5.52858,-2.01335
7.61599,-5.80556,-2.0133
7.47724,-6.09842,-2.01326
7.3483,-6.37057,-2.01321
7.2094,-6.67507,-1.97951
7.09052,-6.96526,-1.93475
7.02331,-7.26525,-1.62643
7.01901,-7.59087,-1.57304
7.0183,-7.91159,-1.5731
7.01759,-8.22579,-1.57304
7.00078,-8.38628,-1.89539
6.84608,-8.65583,-2.17727
6.65608,-8.91983,-2.17313
6.48728,-9.16907,-2.2068
6.40942,-9.30561,-1.90177
6.4005,-9.33297,-2.21248
6.35372,-9.37081,-2.51813
6.2232,-9.47638,-2.20806
6.12926,-9.67031,-1.88648
6.05,-9.98304,-1.83737
5.95163,-10.2734,-1.91173
5.84335,-10.5776,-1.92147
5.71989,-10.8956,-1.9454
5.59961,-11.1835,-1.97912
5.47051,-11.4819,-1.97909
5.33433,-11.7967,-1.97904
5.20943,-12.0855,-1.97899
5.08343,-12.3769,-1.97893
4.94484,-12.6892,-1.99115
4.81602,-12.9674,-1.99111
4.68364,-13.2736,-1.99107
4.54399,-13.5862,-1.99102
4.41463,-13.8757,-1.99098
4.28238,-14.1718,-1.99099
4.19007,-14.4125,-1.62188
4.20848,-14.7278,-1.45206
4.25989,-15.065,-1.40904
4.30648,-15.3622,-1.42198
4.35071,-15.7018,-1.45432
4.38403,-16.0434,-1.49247
4.40594,-16.3486,-1.50004
4.43919,-16.6616,-1.4138
4.49955,-16.9716,-1.34042
4.57722,-17.2853,-1.31001
4.66652,-17.6166,-1.29773
4.75216,-17.9207,-1.28543
4.84769,-18.2321,-1.27144
4.94617,-18.5512,-1.27142
5.0398,-18.8545,-1.27141
5.1354,-19.1642,-1.27141
5.23646,-19.5016,-1.2714
5.32989,-19.7942,-1.27138
5.4254,-20.1036,-1.27138
5.52482,-20.4257,-1.27138
5.61361,-20.7133,-1.27137
5.712,-21.0319,-1.27131
5.8099,-21.349,-1.27128
5.90255,-21.649,-1.27128
5.99005,-21.9555,-1.33725
6.0545,-22.2766,-1.3981
6.12966,-22.5464,-1.09116
6.23539,-22.6915,-0.738304
6.34289,-22.7736,-0.409601
6.53767,-22.8187,-0.105551
6.76407,-22.8061,0.201918
7.05575,-22.7069,0.45305
7.19616,-22.6303,0.127533
7.20786,-22.6295,-0.341878
7.21211,-22.634,-0.626805
7.21967,-22.642,-1.10395
7.21915,-22.6794,-1.56411
7.2011,-22.7538,-1.96981
7.16086,-22.8207,-2.28363
7.06487,-22.8994,-2.6065
6.87658,-22.9668,-2.96667
6.56236,-22.9726,3.07552
6.23975,-22.9502,3.08356
5.89984,-22.9494,-3.06871
5.58761,-22.9852,-2.99554
5.26802,-23.0382,-2.96733
4.93153,-23.1044,-2.92814
4.6239,-23.1734,-2.92017
4.31659,-23.24,-2.93247
4.08151,-23.2801,3.04012
4.07833,-23.2796,2.71613
4.06723,-23.2726,2.40384
4.06514,-23.27,2.07904
4.06317,-23.2578,1.70248
4.0627,-23.2537,1.42075
4.09833,-22.9537,1.49415
4.12127,-22.6541,1.49438
4.12122,-22.3539,1.58332
4.11744,-22.053,1.58347
4.1136,-21.7472,1.5836
4.10971,-21.4466,1.58377
4.10572,-21.1445,1.58396
4.10174,-20.844,1.58415
4.09773,-20.5437,1.58432
4.09359,-20.2384,1.58443
4.08946,-19.9379,1.58463
4.08854,-19.6351,1.5527
4.09489,-19.2936,1.5522
4.10058,-18.9874,1.55223
4.10639,-18.6745,1.55224
4.11222,-18.3697,1.55229
4.11818,-18.0368,1.55233
4.11798,-17.7049,1.58033
4.11136,-17.3893,1.60739
4.0969,-17.0863,1.62161
4.07959,-16.7458,1.62163
4.0643,-16.4355,1.62167
4.05486,-16.1357,1.59669
4.02877,-15.8332,1.80522
3.97545,-15.7025,2.20012
3.90148,-15.626,2.53856
3.67265,-15.5137,2.8329
3.42028,-15.472,3.13492
3.16616,-15.5089,-2.7918
3.01796,-15.5903,-2.47502
2.90476,-15.7129,-2.13566
2.86322,-15.8008,-1.82987
2.84195,-16.1184,-1.71458
2.78765,-16.3521,-2.01975
2.74667,-16.4031,-2.32637
2.62801,-16.4978,-2.62716
2.49247,-16.5418,-2.93407
2.24119,-16.5647,3.03995
1.94275,-16.5308,3.07765
1.64236,-16.5234,3.13064
1.34021,-16.5201,3.13076
1.03974,-16.5168,3.13093
0.737556,-16.5136,3.13111
0.523564,-16.5111,2.81923
0.514942,-16.5077,2.45547
0.512485,-16.5064,2.10698
0.504286,-16.4837,1.81504
0.50245,-16.4813,1.49703
0.504867,-16.4685,1.19902
0.505632,-16.4661,0.878321
0.510878,-16.4623,0.569512
0.568778,-16.4387,0.252844
0.892879,-16.4091,0.0148822
1.20964,-16.4069,0.00580249
1.52639,-16.4051,0.00583878
